PaymentID,CustomerID,CardID,DateID,BillAmount,PaymentAmount,DueDate,PaymentDate,DaysPastDate,PaymentStatus
PAY009007,10366,206,20250907,3298.0,303.95,2025-08-20,2025-09-07,18,Minimum Payment
PAY009008,10366,206,20250928,1004.0,131.48,2025-09-20,2025-09-28,8,Minimum Payment
PAY009009,10366,206,20251114,1529.0,183.08,2025-10-20,2025-11-14,25,Minimum Payment
PAY009010,10366,206,20251231,3362.0,440.88,2026-01-20,2026-02-11,22,Minimum Payment
PAY009011,10367,218,20230315,3662.0,330.07,2023-02-20,2023-03-15,23,Minimum Payment
PAY009012,10367,218,20230403,2751.0,278.88,2023-03-20,2023-04-03,14,Minimum Payment
PAY009013,10367,218,20230501,3735.0,230.62,2023-04-20,2023-05-01,11,Minimum Payment
PAY009014,10367,218,20230710,4909.0,281.38,2023-06-20,2023-07-10,20,Minimum Payment
PAY009015,10367,218,20230814,1978.0,169.09,2023-07-20,2023-08-14,25,Minimum Payment
PAY009016,10367,218,20230826,12307.0,743.28,2023-08-20,2023-08-26,6,Minimum Payment
PAY009017,10367,218,20231105,4195.0,270.7,2023-10-20,2023-11-05,16,Minimum Payment
PAY009018,10367,218,20231230,4764.0,780.39,2023-12-20,2023-12-30,10,Minimum Payment
PAY009019,10367,218,20240406,2235.0,123.91,2024-03-20,2024-04-06,17,Minimum Payment
PAY009020,10367,218,20240501,8647.0,1230.05,2024-04-20,2024-05-01,11,Minimum Payment
PAY009021,10367,218,20240605,8415.0,741.85,2024-05-20,2024-06-05,16,Minimum Payment
PAY009022,10367,218,20240727,6885.0,1184.33,2024-07-20,2024-07-27,7,Minimum Payment
PAY009023,10367,218,20240826,7349.0,866.44,2024-08-20,2024-08-26,6,Minimum Payment
PAY009024,10367,218,20241026,1530.0,141.95,2024-10-20,2024-10-26,6,Minimum Payment
PAY009025,10367,218,20241203,1720.0,210.65,2024-11-20,2024-12-03,13,Minimum Payment
PAY009026,10367,218,20250206,11380.0,1177.54,2025-01-20,2025-02-06,17,Minimum Payment
PAY009027,10367,218,20250430,1682.0,216.98,2025-04-20,2025-04-30,10,Minimum Payment
PAY009028,10367,218,20250609,3942.0,260.31,2025-05-20,2025-06-09,20,Minimum Payment
PAY009029,10367,218,20250808,1153.0,218.58,2025-07-20,2025-08-08,19,Minimum Payment
PAY009030,10367,218,20251207,1164.0,127.55,2025-11-20,2025-12-07,17,Minimum Payment
PAY009031,10367,218,20251231,4649.0,459.1,2025-12-20,2026-01-04,15,Minimum Payment
PAY009032,10368,213,20230215,6851.0,5570.29,2023-02-20,2023-02-15,0,Partial Payment
PAY009033,10368,213,20230306,1735.0,1230.41,2023-03-20,2023-03-06,0,Partial Payment
PAY009034,10368,213,20230614,4357.0,3703.37,2023-06-20,2023-06-14,0,Partial Payment
PAY009035,10368,213,20230714,2740.0,2017.41,2023-07-20,2023-07-14,0,Partial Payment
PAY009036,10368,213,20231006,2754.0,2246.9,2023-10-20,2023-10-06,0,Partial Payment
PAY009037,10368,213,20231204,7816.0,4941.56,2023-12-20,2023-12-04,0,Partial Payment
PAY009038,10368,213,20240215,4878.0,4165.01,2024-02-20,2024-02-15,0,Partial Payment
PAY009039,10368,213,20240315,7225.0,5929.67,2024-03-20,2024-03-15,0,Partial Payment
PAY009040,10368,213,20240403,4427.0,2937.38,2024-04-20,2024-04-03,0,Partial Payment
PAY009041,10368,213,20240511,2432.0,1565.2,2024-05-20,2024-05-11,0,Partial Payment
PAY009042,10368,213,20240614,1900.0,1320.29,2024-06-20,2024-06-14,0,Partial Payment
PAY009043,10368,213,20240718,3023.0,2699.0,2024-07-20,2024-07-18,0,Partial Payment
PAY009044,10368,213,20240808,2890.0,1956.67,2024-08-20,2024-08-08,0,Partial Payment
PAY009045,10368,213,20240908,9704.0,7150.28,2024-09-20,2024-09-08,0,Partial Payment
PAY009046,10368,213,20241019,4963.0,3022.5,2024-10-20,2024-10-19,0,Partial Payment
PAY009047,10368,213,20241204,3050.0,2193.46,2024-12-20,2024-12-04,0,Partial Payment
PAY009048,10368,213,20250113,8611.0,6642.49,2025-01-20,2025-01-13,0,Partial Payment
PAY009049,10368,213,20250309,3707.0,3284.17,2025-03-20,2025-03-09,0,Partial Payment
PAY009050,10368,213,20250403,5117.0,3863.44,2025-04-20,2025-04-03,0,Partial Payment
PAY009051,10368,213,20250603,5492.0,4644.76,2025-06-20,2025-06-03,0,Partial Payment
PAY009052,10368,213,20250706,2545.0,1944.73,2025-07-20,2025-07-06,0,Partial Payment
PAY009053,10368,213,20250905,1133.0,693.66,2025-09-20,2025-09-05,0,Partial Payment
PAY009054,10368,213,20251102,3582.0,2487.71,2025-11-20,2025-11-02,0,Partial Payment
PAY009055,10368,213,20251218,503.0,388.65,2025-12-20,2025-12-18,0,Partial Payment
PAY009056,10368,213,20251231,3206.0,2837.88,2026-01-20,2026-01-09,0,Partial Payment
PAY009057,10369,206,20230327,2521.0,86.63,2023-02-20,2023-03-27,35,Delinquent
PAY009058,10369,206,20231102,1506.0,13.76,2023-06-20,2023-11-02,135,Delinquent
PAY009059,10369,206,20231106,1821.0,16.03,2023-09-20,2023-11-06,47,Delinquent
PAY009060,10369,206,20240320,1836.0,14.77,2023-10-20,2024-03-20,152,Delinquent
PAY009061,10369,206,20240505,3634.0,134.09,2023-12-20,2024-05-05,137,Delinquent
PAY009062,10369,206,20240718,2753.0,93.9,2024-02-20,2024-07-18,149,Delinquent
PAY009063,10369,206,20240913,621.0,19.25,2024-03-20,2024-09-13,177,Delinquent
PAY009064,10369,206,20240719,1243.0,19.53,2024-04-20,2024-07-19,90,Delinquent
PAY009065,10369,206,20241009,7593.0,153.19,2024-06-20,2024-10-09,111,Delinquent
PAY009066,10369,206,20241217,2864.0,53.19,2024-09-20,2024-12-17,88,Delinquent
PAY009067,10369,206,20250315,2043.0,20.71,2024-10-20,2025-03-15,146,Delinquent
PAY009068,10369,206,20250226,709.0,14.32,2024-11-20,2025-02-26,98,Delinquent
PAY009069,10369,206,20250406,2174.0,2.65,2024-12-20,2025-04-06,107,Delinquent
PAY009070,10369,206,20250301,2631.0,13.87,2025-01-20,2025-03-01,40,Delinquent
PAY009071,10369,206,20250520,2044.0,72.49,2025-02-20,2025-05-20,89,Delinquent
PAY009072,10369,206,20250915,5550.0,166.87,2025-03-20,2025-09-15,179,Delinquent
PAY009073,10369,206,20250725,7341.0,124.17,2025-04-20,2025-07-25,96,Delinquent
PAY009074,10369,206,20250929,5420.0,112.12,2025-05-20,2025-09-29,132,Delinquent
PAY009075,10369,206,20251026,4427.0,65.52,2025-07-20,2025-10-26,98,Delinquent
PAY009076,10369,206,20250921,1405.0,41.63,2025-08-20,2025-09-21,32,Delinquent
PAY009077,10369,206,20251231,1462.0,45.86,2025-09-20,2026-03-05,166,Delinquent
PAY009078,10369,206,20251231,2488.0,75.96,2025-11-20,2026-02-17,89,Delinquent
PAY009079,10369,206,20251231,1255.0,36.28,2025-12-20,2026-01-30,41,Delinquent
PAY009080,10370,217,20230227,3977.0,1112.59,2023-02-20,2023-02-27,7,Partial Payment
PAY009081,10370,217,20230403,13840.0,4592.23,2023-03-20,2023-04-03,14,Partial Payment
PAY009082,10370,217,20230427,17124.0,6562.6,2023-04-20,2023-04-27,7,Partial Payment
PAY009083,10370,217,20230601,19084.0,6278.81,2023-05-20,2023-06-01,12,Partial Payment
PAY009084,10370,217,20230606,7956.0,3933.66,2023-06-20,2023-06-06,0,Partial Payment
PAY009085,10370,217,20230721,8353.0,2743.53,2023-07-20,2023-07-21,1,Partial Payment
PAY009086,10370,217,20230822,3263.0,828.51,2023-08-20,2023-08-22,2,Partial Payment
PAY009087,10370,217,20230928,11980.0,4260.4,2023-09-20,2023-09-28,8,Partial Payment
PAY009088,10370,217,20231102,3394.0,1975.87,2023-10-20,2023-11-02,13,Partial Payment
PAY009089,10370,217,20231203,15645.0,4507.23,2023-12-20,2023-12-03,0,Partial Payment
PAY009090,10370,217,20240229,13213.0,5797.1,2024-02-20,2024-02-29,9,Partial Payment
PAY009091,10370,217,20240321,14276.0,5265.84,2024-03-20,2024-03-21,1,Partial Payment
PAY009092,10370,217,20240505,11080.0,2522.91,2024-04-20,2024-05-05,15,Partial Payment
PAY009093,10370,217,20240526,9316.0,3635.77,2024-05-20,2024-05-26,6,Partial Payment
PAY009094,10370,217,20240629,9151.0,4336.15,2024-06-20,2024-06-29,9,Partial Payment
PAY009095,10370,217,20240723,12613.0,5047.16,2024-07-20,2024-07-23,3,Partial Payment
PAY009096,10370,217,20240827,14324.0,7736.7,2024-08-20,2024-08-27,7,Partial Payment
PAY009097,10370,217,20241002,12425.0,3885.12,2024-09-20,2024-10-02,12,Partial Payment
PAY009098,10370,217,20241030,21052.0,4918.53,2024-10-20,2024-10-30,10,Partial Payment
PAY009099,10370,217,20241225,6933.0,3918.95,2024-12-20,2024-12-25,5,Partial Payment
PAY009100,10370,217,20250126,11093.0,3854.78,2025-01-20,2025-01-26,6,Partial Payment
PAY009101,10370,217,20250206,12519.0,5318.05,2025-02-20,2025-02-06,0,Partial Payment
PAY009102,10370,217,20250322,9411.0,4789.08,2025-03-20,2025-03-22,2,Partial Payment
PAY009103,10370,217,20250430,31316.0,10224.12,2025-04-20,2025-04-30,10,Partial Payment
PAY009104,10370,217,20250527,24280.0,11637.51,2025-05-20,2025-05-27,7,Partial Payment
PAY009105,10370,217,20250705,14055.0,3553.29,2025-06-20,2025-07-05,15,Partial Payment
PAY009106,10370,217,20250816,17402.0,5457.35,2025-08-20,2025-08-16,0,Partial Payment
PAY009107,10370,217,20250924,12397.0,3179.05,2025-09-20,2025-09-24,4,Partial Payment
PAY009108,10370,217,20251028,8476.0,4376.84,2025-10-20,2025-10-28,8,Partial Payment
PAY009109,10370,217,20251125,11466.0,3288.83,2025-11-20,2025-11-25,5,Partial Payment
PAY009110,10370,217,20251229,6640.0,3185.79,2025-12-20,2025-12-29,9,Partial Payment
PAY009111,10370,217,20251231,22321.0,12675.79,2026-01-20,2026-01-28,8,Partial Payment
PAY009112,10371,213,20230214,4463.0,3384.43,2023-02-20,2023-02-14,0,Partial Payment
PAY009113,10371,213,20230313,3248.0,2475.0,2023-03-20,2023-03-13,0,Partial Payment
PAY009114,10371,213,20230608,3763.0,2778.26,2023-06-20,2023-06-08,0,Partial Payment
PAY009115,10371,213,20230810,3731.0,2603.37,2023-08-20,2023-08-10,0,Partial Payment
PAY009116,10371,213,20230902,8043.0,5973.51,2023-09-20,2023-09-02,0,Partial Payment
PAY009117,10371,213,20231117,6317.0,4932.58,2023-11-20,2023-11-17,0,Partial Payment
PAY009118,10371,213,20240216,2586.0,2316.53,2024-02-20,2024-02-16,0,Partial Payment
PAY009119,10371,213,20240312,2354.0,2074.65,2024-03-20,2024-03-12,0,Partial Payment
PAY009120,10371,213,20240411,3211.0,2757.11,2024-04-20,2024-04-11,0,Partial Payment
PAY009121,10371,213,20240516,554.0,480.17,2024-05-20,2024-05-16,0,Partial Payment
PAY009122,10371,213,20240609,5010.0,3709.18,2024-06-20,2024-06-09,0,Partial Payment
PAY009123,10371,213,20240703,4357.0,3473.55,2024-07-20,2024-07-03,0,Partial Payment
PAY009124,10371,213,20240803,12323.0,10702.77,2024-08-20,2024-08-03,0,Partial Payment
PAY009125,10371,213,20241004,6580.0,4723.68,2024-10-20,2024-10-04,0,Partial Payment
PAY009126,10371,213,20241217,2868.0,2548.3,2024-12-20,2024-12-17,0,Partial Payment
PAY009127,10371,213,20250117,6287.0,4556.41,2025-01-20,2025-01-17,0,Partial Payment
PAY009128,10371,213,20250214,5755.0,4490.77,2025-02-20,2025-02-14,0,Partial Payment
PAY009129,10371,213,20250313,3751.0,3049.34,2025-03-20,2025-03-13,0,Partial Payment
PAY009130,10371,213,20250419,7046.0,6236.96,2025-04-20,2025-04-19,0,Partial Payment
PAY009131,10371,213,20250617,4975.0,3350.09,2025-06-20,2025-06-17,0,Partial Payment
PAY009132,10371,213,20250715,8662.0,7136.1,2025-07-20,2025-07-15,0,Partial Payment
PAY009133,10371,213,20250814,5267.0,3983.14,2025-08-20,2025-08-14,0,Partial Payment
PAY009134,10371,213,20250904,7055.0,4801.4,2025-09-20,2025-09-04,0,Partial Payment
PAY009135,10371,213,20251019,4022.0,3350.25,2025-10-20,2025-10-19,0,Partial Payment
PAY009136,10371,213,20251107,4616.0,3534.32,2025-11-20,2025-11-07,0,Partial Payment
PAY009137,10371,213,20251231,968.0,772.75,2026-01-20,2026-01-16,0,Partial Payment
PAY009138,10372,206,20230410,4263.0,405.86,2023-03-20,2023-04-10,21,Minimum Payment
PAY009139,10372,206,20230606,2512.0,294.85,2023-05-20,2023-06-06,17,Minimum Payment
PAY009140,10372,206,20230731,3466.0,472.86,2023-07-20,2023-07-31,11,Minimum Payment
PAY009141,10372,206,20231030,365.0,38.94,2023-10-20,2023-10-30,10,Minimum Payment
PAY009142,10372,206,20240131,1773.0,137.89,2024-01-20,2024-01-31,11,Minimum Payment
PAY009143,10372,206,20240413,3082.0,569.03,2024-03-20,2024-04-13,24,Minimum Payment
PAY009144,10372,206,20240515,1198.0,145.68,2024-04-20,2024-05-15,25,Minimum Payment
PAY009145,10372,206,20240809,3074.0,469.55,2024-07-20,2024-08-09,20,Minimum Payment
PAY009146,10372,206,20241213,545.0,58.61,2024-11-20,2024-12-13,23,Minimum Payment
PAY009147,10372,206,20241227,784.0,78.18,2024-12-20,2024-12-27,7,Minimum Payment
PAY009148,10372,206,20250401,3006.0,321.65,2025-03-20,2025-04-01,12,Minimum Payment
PAY009149,10372,206,20250710,2941.0,315.53,2025-06-20,2025-07-10,20,Minimum Payment
PAY009150,10372,206,20251231,4943.0,623.73,2026-01-20,2026-02-11,22,Minimum Payment
PAY009151,10373,206,20230207,2606.0,2546.51,2023-02-20,2023-02-07,0,Paid in Full
PAY009152,10373,206,20230308,850.0,828.63,2023-03-20,2023-03-08,0,Paid in Full
PAY009153,10373,206,20230418,8805.0,8424.09,2023-04-20,2023-04-18,0,Paid in Full
PAY009154,10373,206,20230505,1211.0,1180.49,2023-05-20,2023-05-05,0,Paid in Full
PAY009155,10373,206,20230719,5232.0,5014.64,2023-07-20,2023-07-19,0,Paid in Full
PAY009156,10373,206,20230819,4873.0,4660.08,2023-08-20,2023-08-19,0,Paid in Full
PAY009157,10373,206,20230909,8279.0,8251.12,2023-09-20,2023-09-09,0,Paid in Full
PAY009158,10373,206,20231019,2718.0,2664.31,2023-10-20,2023-10-19,0,Paid in Full
PAY009159,10373,206,20231105,1539.0,1512.8,2023-11-20,2023-11-05,0,Paid in Full
PAY009160,10373,206,20231215,3383.0,3281.81,2023-12-20,2023-12-15,0,Paid in Full
PAY009161,10373,206,20240103,1573.0,1565.84,2024-01-20,2024-01-03,0,Paid in Full
PAY009162,10373,206,20240515,2204.0,2164.1,2024-05-20,2024-05-15,0,Paid in Full
PAY009163,10373,206,20240604,5530.0,5466.18,2024-06-20,2024-06-04,0,Paid in Full
PAY009164,10373,206,20240716,8953.0,8670.34,2024-07-20,2024-07-16,0,Paid in Full
PAY009165,10373,206,20240809,983.0,981.03,2024-08-20,2024-08-09,0,Paid in Full
PAY009166,10373,206,20240910,4813.0,4769.79,2024-09-20,2024-09-10,0,Paid in Full
PAY009167,10373,206,20241110,6882.0,6831.74,2024-11-20,2024-11-10,0,Paid in Full
PAY009168,10373,206,20250216,1995.0,1912.43,2025-02-20,2025-02-16,0,Paid in Full
PAY009169,10373,206,20250410,1712.0,1649.59,2025-04-20,2025-04-10,0,Paid in Full
PAY009170,10373,206,20250511,5515.0,5318.01,2025-05-20,2025-05-11,0,Paid in Full
PAY009171,10373,206,20251015,2604.0,2509.07,2025-10-20,2025-10-15,0,Paid in Full
PAY009172,10373,206,20251109,1300.0,1290.6,2025-11-20,2025-11-09,0,Paid in Full
PAY009173,10373,206,20251217,1263.0,1201.86,2025-12-20,2025-12-17,0,Paid in Full
PAY009174,10374,204,20230313,18273.0,1108.33,2023-02-20,2023-03-13,21,Minimum Payment
PAY009175,10374,204,20230405,7195.0,635.66,2023-03-20,2023-04-05,16,Minimum Payment
PAY009176,10374,204,20230427,15861.0,1236.88,2023-04-20,2023-04-27,7,Minimum Payment
PAY009177,10374,204,20230609,25224.0,2079.98,2023-05-20,2023-06-09,20,Minimum Payment
PAY009178,10374,204,20230704,11478.0,1856.13,2023-06-20,2023-07-04,14,Minimum Payment
PAY009179,10374,204,20230803,14281.0,1839.93,2023-07-20,2023-08-03,14,Minimum Payment
PAY009180,10374,204,20230907,16496.0,838.13,2023-08-20,2023-09-07,18,Minimum Payment
PAY009181,10374,204,20230925,31615.0,3480.98,2023-09-20,2023-09-25,5,Minimum Payment
PAY009182,10374,204,20231025,16534.0,1770.86,2023-10-20,2023-10-25,5,Minimum Payment
PAY009183,10374,204,20231204,13552.0,893.79,2023-11-20,2023-12-04,14,Minimum Payment
PAY009184,10374,204,20240104,38304.0,5541.05,2023-12-20,2024-01-04,15,Minimum Payment
PAY009185,10374,204,20240130,23300.0,3455.24,2024-01-20,2024-01-30,10,Minimum Payment
PAY009186,10374,204,20240227,5316.0,802.32,2024-02-20,2024-02-27,7,Minimum Payment
PAY009187,10374,204,20240429,11095.0,1686.28,2024-04-20,2024-04-29,9,Minimum Payment
PAY009188,10374,204,20240610,28679.0,1434.16,2024-05-20,2024-06-10,21,Minimum Payment
PAY009189,10374,204,20240714,25953.0,4763.64,2024-06-20,2024-07-14,24,Minimum Payment
PAY009190,10374,204,20240813,14588.0,2392.27,2024-07-20,2024-08-13,24,Minimum Payment
PAY009191,10374,204,20240828,21619.0,3817.0,2024-08-20,2024-08-28,8,Minimum Payment
PAY009192,10374,204,20241006,18271.0,953.56,2024-09-20,2024-10-06,16,Minimum Payment
PAY009193,10374,204,20241128,14095.0,2547.53,2024-11-20,2024-11-28,8,Minimum Payment
PAY009194,10374,204,20241228,14232.0,2325.09,2024-12-20,2024-12-28,8,Minimum Payment
PAY009195,10374,204,20250202,20356.0,3403.74,2025-01-20,2025-02-02,13,Minimum Payment
PAY009196,10374,204,20250307,22048.0,1390.35,2025-02-20,2025-03-07,15,Minimum Payment
PAY009197,10374,204,20250404,17915.0,2748.68,2025-03-20,2025-04-04,15,Minimum Payment
PAY009198,10374,204,20250428,49709.0,9165.76,2025-04-20,2025-04-28,8,Minimum Payment
PAY009199,10374,204,20250530,22267.0,3228.64,2025-05-20,2025-05-30,10,Minimum Payment
PAY009200,10374,204,20250812,46726.0,6068.71,2025-07-20,2025-08-12,23,Minimum Payment
PAY009201,10374,204,20250831,38801.0,7076.84,2025-08-20,2025-08-31,11,Minimum Payment
PAY009202,10374,204,20251013,17674.0,1979.69,2025-09-20,2025-10-13,23,Minimum Payment
PAY009203,10374,204,20251027,20084.0,2689.27,2025-10-20,2025-10-27,7,Minimum Payment
PAY009204,10374,204,20251202,11892.0,1387.65,2025-11-20,2025-12-02,12,Minimum Payment
PAY009205,10374,204,20251226,21500.0,3882.87,2025-12-20,2025-12-26,6,Minimum Payment
PAY009206,10374,204,20251231,18556.0,1125.46,2026-01-20,2026-02-02,13,Minimum Payment
PAY009207,10375,206,20230202,4243.0,4137.16,2023-02-20,2023-02-02,0,Paid in Full
PAY009208,10375,206,20230302,2969.0,2922.53,2023-03-20,2023-03-02,0,Paid in Full
PAY009209,10375,206,20230502,2702.0,2673.89,2023-05-20,2023-05-02,0,Paid in Full
PAY009210,10375,206,20230616,6253.0,6122.63,2023-06-20,2023-06-16,0,Paid in Full
PAY009211,10375,206,20231018,1207.0,1201.5,2023-10-20,2023-10-18,0,Paid in Full
PAY009212,10375,206,20240206,1728.0,1722.99,2024-02-20,2024-02-06,0,Paid in Full
PAY009213,10375,206,20240409,3162.0,3014.07,2024-04-20,2024-04-09,0,Paid in Full
PAY009214,10375,206,20240918,2959.0,2870.58,2024-09-20,2024-09-18,0,Paid in Full
PAY009215,10375,206,20241017,2980.0,2834.5,2024-10-20,2024-10-17,0,Paid in Full
PAY009216,10375,206,20241119,4116.0,3977.99,2024-11-20,2024-11-19,0,Paid in Full
PAY009217,10375,206,20250204,2179.0,2128.54,2025-02-20,2025-02-04,0,Paid in Full
PAY009218,10375,206,20250304,3175.0,3160.84,2025-03-20,2025-03-04,0,Paid in Full
PAY009219,10375,206,20250407,3239.0,3214.15,2025-04-20,2025-04-07,0,Paid in Full
PAY009220,10375,206,20250511,1614.0,1543.59,2025-05-20,2025-05-11,0,Paid in Full
PAY009221,10375,206,20250602,1458.0,1391.88,2025-06-20,2025-06-02,0,Paid in Full
PAY009222,10375,206,20250717,3107.0,3043.19,2025-07-20,2025-07-17,0,Paid in Full
PAY009223,10375,206,20250814,6604.0,6449.51,2025-08-20,2025-08-14,0,Paid in Full
PAY009224,10375,206,20250916,3256.0,3136.57,2025-09-20,2025-09-16,0,Paid in Full
PAY009225,10375,206,20251204,1771.0,1762.1,2025-12-20,2025-12-04,0,Paid in Full
PAY009226,10376,206,20230303,16618.0,2988.44,2023-02-20,2023-03-03,11,Minimum Payment
PAY009227,10376,206,20230329,11774.0,1252.35,2023-03-20,2023-03-29,9,Minimum Payment
PAY009228,10376,206,20230430,4817.0,841.25,2023-04-20,2023-04-30,10,Minimum Payment
PAY009229,10376,206,20230711,12540.0,1301.06,2023-06-20,2023-07-11,21,Minimum Payment
PAY009230,10376,206,20230801,5746.0,880.02,2023-07-20,2023-08-01,12,Minimum Payment
PAY009231,10376,206,20230907,4312.0,502.92,2023-08-20,2023-09-07,18,Minimum Payment
PAY009232,10376,206,20230925,43897.0,2948.19,2023-09-20,2023-09-25,5,Minimum Payment
PAY009233,10376,206,20231110,11522.0,2072.93,2023-10-20,2023-11-10,21,Minimum Payment
PAY009234,10376,206,20231203,4810.0,546.29,2023-11-20,2023-12-03,13,Minimum Payment
PAY009235,10376,206,20240112,14117.0,2157.48,2023-12-20,2024-01-12,23,Minimum Payment
PAY009236,10376,206,20240131,14256.0,1445.62,2024-01-20,2024-01-31,11,Minimum Payment
PAY009237,10376,206,20240311,19764.0,1040.44,2024-02-20,2024-03-11,20,Minimum Payment
PAY009238,10376,206,20240411,8726.0,559.11,2024-03-20,2024-04-11,22,Minimum Payment
PAY009239,10376,206,20240502,2578.0,308.0,2024-04-20,2024-05-02,12,Minimum Payment
PAY009240,10376,206,20240526,11689.0,1713.55,2024-05-20,2024-05-26,6,Minimum Payment
PAY009241,10376,206,20240708,16141.0,1563.46,2024-06-20,2024-07-08,18,Minimum Payment
PAY009242,10376,206,20240731,4466.0,658.15,2024-07-20,2024-07-31,11,Minimum Payment
PAY009243,10376,206,20241014,5688.0,840.74,2024-09-20,2024-10-14,24,Minimum Payment
PAY009244,10376,206,20241106,3903.0,579.79,2024-10-20,2024-11-06,17,Minimum Payment
PAY009245,10376,206,20241201,14831.0,1764.19,2024-11-20,2024-12-01,11,Minimum Payment
PAY009246,10376,206,20250110,14987.0,2668.95,2024-12-20,2025-01-10,21,Minimum Payment
PAY009247,10376,206,20250203,8028.0,951.22,2025-01-20,2025-02-03,14,Minimum Payment
PAY009248,10376,206,20250308,20034.0,2264.59,2025-02-20,2025-03-08,16,Minimum Payment
PAY009249,10376,206,20250329,6495.0,506.05,2025-03-20,2025-03-29,9,Minimum Payment
PAY009250,10376,206,20250507,17915.0,1667.38,2025-04-20,2025-05-07,17,Minimum Payment
PAY009251,10376,206,20250713,19231.0,1075.53,2025-06-20,2025-07-13,23,Minimum Payment
PAY009252,10376,206,20250807,5793.0,803.46,2025-07-20,2025-08-07,18,Minimum Payment
PAY009253,10376,206,20251013,12424.0,1053.49,2025-09-20,2025-10-13,23,Minimum Payment
PAY009254,10376,206,20251103,9741.0,901.84,2025-10-20,2025-11-03,14,Minimum Payment
PAY009255,10376,206,20251203,3292.0,519.85,2025-11-20,2025-12-03,13,Minimum Payment
PAY009256,10376,206,20251231,31652.0,3032.61,2025-12-20,2026-01-01,12,Minimum Payment
PAY009257,10376,206,20251231,29891.0,2508.08,2026-01-20,2026-02-13,24,Minimum Payment
PAY009258,10377,206,20230228,1508.0,111.09,2023-02-20,2023-02-28,8,Minimum Payment
PAY009259,10377,206,20230607,3463.0,548.82,2023-05-20,2023-06-07,18,Minimum Payment
PAY009260,10377,206,20230703,785.0,53.5,2023-06-20,2023-07-03,13,Minimum Payment
PAY009261,10377,206,20231015,2000.0,227.05,2023-09-20,2023-10-15,25,Minimum Payment
PAY009262,10377,206,20231113,4483.0,542.31,2023-10-20,2023-11-13,24,Minimum Payment
PAY009263,10377,206,20231210,2222.0,324.93,2023-11-20,2023-12-10,20,Minimum Payment
PAY009264,10377,206,20240125,2424.0,336.11,2024-01-20,2024-01-25,5,Minimum Payment
PAY009265,10377,206,20240228,3365.0,550.18,2024-02-20,2024-02-28,8,Minimum Payment
PAY009266,10377,206,20240507,1622.0,91.26,2024-04-20,2024-05-07,17,Minimum Payment
PAY009267,10377,206,20240713,521.0,47.67,2024-06-20,2024-07-13,23,Minimum Payment
PAY009268,10377,206,20240731,533.0,47.55,2024-07-20,2024-07-31,11,Minimum Payment
PAY009269,10377,206,20241102,947.0,66.71,2024-10-20,2024-11-02,13,Minimum Payment
PAY009270,10377,206,20241129,1710.0,154.73,2024-11-20,2024-11-29,9,Minimum Payment
PAY009271,10377,206,20250112,3453.0,322.4,2024-12-20,2025-01-12,23,Minimum Payment
PAY009272,10377,206,20250130,1113.0,136.97,2025-01-20,2025-01-30,10,Minimum Payment
PAY009273,10377,206,20250317,353.0,50.45,2025-02-20,2025-03-17,25,Minimum Payment
PAY009274,10377,206,20250513,1791.0,185.11,2025-04-20,2025-05-13,23,Minimum Payment
PAY009275,10377,206,20251028,2260.0,340.64,2025-10-20,2025-10-28,8,Minimum Payment
PAY009276,10377,206,20251231,1506.0,146.18,2025-12-20,2026-01-01,12,Minimum Payment
PAY009277,10378,206,20230218,638.0,615.36,2023-02-20,2023-02-18,0,Paid in Full
PAY009278,10378,206,20230412,2466.0,2409.43,2023-04-20,2023-04-12,0,Paid in Full
PAY009279,10378,206,20230617,2671.0,2540.62,2023-06-20,2023-06-17,0,Paid in Full
PAY009280,10378,206,20230715,694.0,662.07,2023-07-20,2023-07-15,0,Paid in Full
PAY009281,10378,206,20230811,1163.0,1129.15,2023-08-20,2023-08-11,0,Paid in Full
PAY009282,10378,206,20231219,1416.0,1411.96,2023-12-20,2023-12-19,0,Paid in Full
PAY009283,10378,206,20240416,2021.0,1992.86,2024-04-20,2024-04-16,0,Paid in Full
PAY009284,10378,206,20240606,1278.0,1219.73,2024-06-20,2024-06-06,0,Paid in Full
PAY009285,10378,206,20240709,2173.0,2156.3,2024-07-20,2024-07-09,0,Paid in Full
PAY009286,10378,206,20241105,1869.0,1843.98,2024-11-20,2024-11-05,0,Paid in Full
PAY009287,10378,206,20250215,2348.0,2302.33,2025-02-20,2025-02-15,0,Paid in Full
PAY009288,10378,206,20250308,5276.0,5228.59,2025-03-20,2025-03-08,0,Paid in Full
PAY009289,10378,206,20251006,3246.0,3149.29,2025-10-20,2025-10-06,0,Paid in Full
PAY009290,10378,206,20251103,723.0,694.86,2025-11-20,2025-11-03,0,Paid in Full
PAY009291,10378,206,20251205,7383.0,7202.86,2025-12-20,2025-12-05,0,Paid in Full
PAY009292,10379,207,20230215,8057.0,7875.25,2023-02-20,2023-02-15,0,Paid in Full
PAY009293,10379,207,20230307,17824.0,17412.56,2023-03-20,2023-03-07,0,Paid in Full
PAY009294,10379,207,20230413,8202.0,8023.64,2023-04-20,2023-04-13,0,Paid in Full
PAY009295,10379,207,20230504,17081.0,17037.19,2023-05-20,2023-05-04,0,Paid in Full
PAY009296,10379,207,20230611,7096.0,7061.32,2023-06-20,2023-06-11,0,Paid in Full
